   11.00 	  -101.00
   13.00 	  -101.00
   14.00 	  -101.00
   16.00 	  -101.00
   17.00 	  -101.00
   18.00 	  -101.00
   19.00 	  -101.00
   21.00 	  -101.00
   22.00 	  -101.00
   23.00 	  -101.00
   24.00 	  -101.00
   26.00 	  -101.00
   27.00 	  -101.00
   28.00 	  -101.00
   29.00 	  -101.00
   30.00 	  -101.00
   31.00 	  -101.00
   32.00 	  -101.00
   34.00 	  -101.00
   35.00 	  -101.00
   36.00 	  -101.00
   37.00 	  -101.00
   38.00 	  -101.00
   39.00 	  -101.00
   40.00 	  -101.00
   41.00 	  -101.00
   42.00 	  -101.00
   43.00 	  -101.00
   44.00 	  -101.00
   45.00 	  -101.00
   46.00 	  -101.00
   47.00 	  -101.00
   48.00 	  -101.00
   48.00 	  -101.00
   49.00 	  -101.00
   50.00 	  -101.00
   51.00 	  -101.00
   52.00 	  -101.00
   53.00 	  -101.00
   53.00 	  -101.00
   54.00 	  -101.00
   55.00 	  -101.00
   56.00 	  -101.00
   57.00 	  -101.00
   57.00 	  -101.00
   58.00 	  -101.00
   59.00 	  -101.00
   59.00 	  -101.00
   60.00 	  -101.00
   61.00 	  -101.00
   61.00 	  -101.00
   62.00 	  -101.00
   63.00 	  -101.00
   65.00 	  -101.00
   67.00 	  -101.00
   69.00 	  -101.00
   70.00 	  -101.00
   72.00 	  -101.00
   73.00 	  -101.00
   74.00 	  -101.00
   75.00 	  -101.00
   76.00 	  -101.00
   77.00 	  -101.00
   78.00 	  -101.00
   79.00 	  -101.00
   80.00 	  -101.00
   82.00 	  -101.00
   83.00 	  -101.00
   84.00 	  -101.00
   85.00 	  -101.00
   86.00 	  -101.00
   87.00 	  -101.00
   88.00 	  -101.00
   89.00 	  -101.00
   90.00 	  -101.00
   91.00 	  -101.00
   92.00 	  -101.00
   93.00 	  -101.00
   94.00 	  -101.00
   96.00 	  -101.00
   97.00 	  -101.00
   98.00 	  -101.00
   99.00 	  -101.00
  100.00 	  -101.00
  101.00 	  -101.00
  102.00 	  -101.00
  103.00 	  -101.00
  104.00 	  -101.00
  105.00 	  -101.00
  106.00 	  -101.00
  107.00 	  -101.00
  108.00 	  -101.00
  109.00 	  -101.00
  110.00 	  -101.00
  111.00 	  -101.00
  112.00 	  -101.00
  113.00 	  -101.00
  114.00 	  -101.00
  116.00 	  -101.00
  117.00 	  -101.00
  118.00 	  -101.00
  119.00 	  -101.00
  120.00 	  -101.00
  121.00 	  -101.00
  122.00 	  -101.00
  123.00 	  -101.00
  124.00 	  -101.00
  125.00 	  -101.00
  126.00 	  -101.00
  127.00 	  -101.00
  128.00 	  -101.00
  129.00 	  -101.00
  130.00 	  -101.00
  131.00 	  -101.00
  132.00 	  -101.00
  133.00 	  -101.00
  134.00 	  -101.00
  135.00 	  -101.00
  136.00 	  -101.00
  137.00 	  -101.00
  138.00 	  -101.00
  139.00 	  -101.00
  140.00 	  -101.00
  141.00 	  -101.00
  142.00 	  -101.00
  143.00 	  -101.00
  144.00 	  -101.00
  145.00 	  -101.00
  146.00 	  -101.00
  147.00 	  -101.00
  148.00 	  -101.00
  149.00 	  -101.00
  150.00 	  -101.00
  151.00 	  -101.00
  152.00 	  -101.00
  153.00 	  -101.00
  154.00 	  -101.00
  155.00 	  -101.00
  156.00 	  -101.00
  157.00 	  -101.00
  158.00 	  -101.00
  159.00 	  -101.00
  160.00 	  -101.00
  161.00 	  -101.00
  162.00 	  -101.00
  163.00 	  -101.00
  164.00 	  -101.00
  165.00 	  -101.00
  166.00 	  -101.00
  167.00 	  -101.00
  168.00 	  -101.00
  169.00 	  -101.00
  170.00 	  -101.00
  171.00 	  -101.00
  171.00 	  -101.00
  172.00 	  -101.00
  173.00 	  -101.00
  174.00 	  -101.00
  175.00 	  -101.00
  176.00 	  -101.00
  177.00 	  -101.00
  178.00 	  -101.00
  179.00 	  -101.00
  180.00 	  -101.00
  181.00 	  -101.00
  182.00 	  -101.00
  183.00 	  -101.00
  184.00 	  -101.00
  185.00 	  -101.00
  186.00 	  -101.00
  187.00 	  -101.00
  188.00 	  -101.00
  189.00 	  -101.00
  190.00 	  -101.00
  191.00 	  -101.00
  192.00 	  -101.00
  193.00 	  -101.00
  194.00 	  -101.00
  195.00 	  -101.00
  196.00 	  -101.00
  197.00 	  -101.00
  197.00 	  -101.00
  198.00 	  -101.00
  199.00 	  -101.00
  200.00 	  -101.00
  201.00 	  -101.00
  202.00 	  -101.00
  203.00 	  -101.00
  204.00 	  -101.00
  205.00 	  -101.00
  206.00 	  -101.00
  207.00 	  -101.00
  208.00 	  -101.00
  209.00 	  -101.00
  210.00 	  -101.00
  211.00 	  -101.00
  212.00 	  -101.00
  213.00 	  -101.00
  214.00 	  -101.00
  215.00 	  -101.00
  216.00 	  -101.00
  216.00 	  -101.00
  217.00 	  -101.00
  218.00 	  -101.00
  219.00 	  -101.00
  220.00 	  -101.00
  221.00 	  -101.00
  222.00 	  -101.00
  223.00 	  -101.00
  224.00 	  -101.00
  225.00 	  -101.00
  226.00 	  -101.00
  227.00 	  -101.00
  228.00 	  -101.00
  229.00 	  -101.00
  230.00 	  -101.00
  231.00 	  -101.00
  232.00 	  -101.00
  233.00 	  -101.00
  234.00 	  -101.00
  234.00 	  -101.00
  235.00 	  -101.00
  236.00 	  -101.00
  237.00 	  -101.00
  238.00 	  -101.00
  239.00 	  -101.00
  240.00 	  -101.00
  241.00 	  -101.00
  242.00 	  -101.00
  243.00 	  -101.00
  244.00 	  -101.00
  245.00 	  -101.00
  246.00 	  -101.00
  247.00 	  -101.00
  248.00 	  -101.00
  249.00 	  -101.00
  250.00 	  -101.00
  251.00 	  -101.00
  252.00 	  -101.00
  253.00 	  -101.00
  253.00 	  -101.00
  254.00 	  -101.00
  255.00 	  -101.00
  256.00 	  -101.00
  257.00 	  -101.00
  258.00 	  -101.00
  259.00 	  -101.00
  260.00 	  -101.00
  261.00 	  -101.00
  262.00 	  -101.00
  263.00 	  -101.00
  264.00 	  -100.00
  265.00 	  -100.00
  266.00 	  -100.00
  267.00 	  -100.00
  268.00 	  -100.00
  269.00 	  -100.00
  270.00 	  -100.00
  271.00 	  -100.00
  272.00 	  -100.00
  273.00 	  -100.00
  274.00 	  -100.00
  275.00 	  -100.00
  276.00 	  -100.00
  276.00 	  -100.00
  277.00 	  -100.00
  278.00 	  -100.00
  279.00 	  -100.00
  280.00 	  -100.00
  281.00 	  -100.00
  282.00 	  -100.00
  283.00 	  -100.00
  284.00 	  -100.00
  285.00 	  -100.00
  286.00 	  -100.00
  287.00 	  -100.00
  288.00 	  -100.00
  289.00 	  -100.00
  290.00 	  -100.00
  291.00 	  -100.00
  292.00 	  -100.00
  293.00 	  -100.00
  294.00 	  -100.00
  295.00 	  -100.00
  296.00 	  -100.00
  297.00 	  -100.00
  298.00 	  -100.00
  299.00 	  -100.00
  300.00 	  -100.00
  301.00 	  -100.00
  302.00 	  -100.00
  303.00 	  -100.00
  304.00 	  -100.00
  305.00 	  -100.00
  306.00 	  -100.00
  307.00 	  -100.00
  308.00 	  -100.00
  309.00 	  -100.00
  310.00 	  -100.00
  311.00 	  -100.00
  312.00 	  -100.00
  313.00 	  -100.00
  314.00 	  -100.00
  315.00 	  -100.00
  316.00 	  -100.00
  317.00 	  -100.00
  318.00 	  -100.00
  319.00 	  -100.00
  320.00 	  -100.00
  321.00 	  -100.00
  322.00 	  -100.00
  323.00 	  -100.00
  324.00 	  -100.00
  325.00 	  -100.00
  326.00 	  -100.00
  327.00 	  -100.00
  328.00 	  -100.00
  329.00 	  -100.00
  330.00 	  -100.00
  331.00 	  -100.00
  332.00 	  -100.00
  333.00 	  -100.00
  334.00 	  -100.00
  335.00 	  -100.00
  336.00 	  -100.00
  337.00 	  -100.00
  338.00 	  -100.00
  339.00 	  -100.00
  340.00 	  -100.00
  341.00 	  -100.00
  342.00 	  -100.00
  343.00 	  -100.00
  344.00 	  -100.00
  345.00 	  -100.00
  346.00 	  -100.00
  347.00 	  -100.00
  348.00 	  -100.00
  349.00 	  -100.00
  350.00 	  -100.00
  351.00 	  -100.00
  352.00 	  -100.00
  353.00 	  -100.00
  354.00 	  -100.00
  355.00 	  -100.00
  356.00 	  -100.00
